trade_date,ts_code,close,open,high,low,pre_close,change,pct_chg,vol,amount,adj_factor,ma3,ma_v_3,ma5,ma_v_5,ma10,ma_v_10,ma15,ma_v_15,ma20,ma_v_20,ma30,ma_v_30,ma50,ma_v_50,ma60,ma_v_60,ma75,ma_v_75,ma90,ma_v_90,ma120,ma_v_120,ma150,ma_v_150,ma200,ma_v_200
20210331,000001.SZ,21.4523,20.9942,22.8948,19.7661,20.8382,0.6141000000000005,2.947,2340059951.0,50347476182.97,111.049,21.5985,2458615137.0,20.577,2278992990.4,17.5146,2538971484.6,16.1474,2332474858.2,15.8354,2284739950.6,14.3864,2197698984.3,12.645,2186969844.62,11.9308,1995891872.05,11.3747,2124901667.7867,10.5815,2059439691.0889,9.2643,1723862456.1667,8.5118,1528567730.4067,7.3051,1229373155.82
20210226,000001.SZ,20.8382,22.4172,24.6686,20.6725,22.5049,-1.6666999999999987,-7.4059,2243272525.0,52541944392.31,111.049,20.731,2332468964.0,19.7466,2227766696.4,16.6365,2426611689.4,15.7681,2277561187.8667,15.4398,2250353749.95,14.0206,2182433669.2333,12.3875,2155427162.92,11.7071,1978205712.9333,11.2204,2183485577.4133,10.4107,2055424220.0778,9.1278,1710807230.6,8.4022,1515219979.0467,7.2084,1217972764.74
20210129,000001.SZ,22.5049,18.616,22.9435,17.3489,18.8499,3.6549999999999976,19.39,2792512935.0,58603803798.23,111.049,20.1982,2270544158.6667,18.5361,2209476413.6,15.8874,2372996239.4,15.3555,2237352522.0,15.058,2221298032.6,13.6462,2180647495.1333,12.1381,2136601588.0,11.4801,1951896790.4,11.046,2197316503.36,10.2396,2052446503.9333,8.996,1695548772.0583,8.2944,1502451073.5667,7.1144,1207684606.095
20201231,000001.SZ,18.8499,19.2008,19.9903,17.3392,19.2398,-0.38989999999999725,-2.0265,1961621432.0,36920061503.09,111.049,18.4633,2034349340.6667,16.9747,2275855389.8,14.8633,2359569289.7,14.8939,2185800564.8667,14.5102,2174920446.85,13.1937,2155664657.3667,11.8636,2115737771.44,11.2308,1922861227.4,10.8377,2183038638.6933,10.0442,2043409146.7,8.8487,1676364275.2417,8.185,1486066514.4867,7.0136,1195517609.47
20201130,000001.SZ,19.2398,17.2027,20.3509,16.2671,17.3002,1.9395999999999987,11.2114,2057498109.0,37790045719.23,111.049,17.1085,2097749233.6667,15.8051,2844985769.2,14.3677,2416620910.1,14.6331,2224269455.0667,14.2243,2206497857.95,12.8481,2150876904.9,11.6548,2092288949.3,11.0675,1917099343.4,10.6706,2174166050.9467,9.8915,2033711369.1222,8.733,1664219579.8583,8.1071,1476495331.4267,6.9307,1187791551.74
20201030,000001.SZ,17.3002,14.9123,18.3041,14.7466,14.7856,2.5145999999999997,17.0071,2083928481.0,35899528432.27,111.049,15.5946,2453385802.6667,14.4523,2798949978.8,13.9327,2359215792.1,14.2549,2286655604.0,13.8701,2237188082.0,12.5234,2143184227.3667,11.4368,2067776278.48,10.8945,1914393133.1,10.4993,2163321730.3067,9.7518,2023332563.1778,8.6158,1655836486.5667,8.0242,1467077437.82,6.8447,1178332323.885
20200930,000001.SZ,14.7856,14.5809,15.6823,14.23,14.6979,0.08769999999999989,0.5967,2151821111.0,32926198675.38,111.049,14.1618,3361167418.6667,13.5263,2625456682.4,13.7788,2302458433.6,14.0041,2257882767.8,13.5911,2228565378.0,12.2842,2152039913.1,11.2653,2060871028.38,10.7491,1898408030.1167,10.3591,2153817988.0133,9.6255,2012119577.3,8.5199,1647140071.0917,7.9623,1454869225.8267,6.7676,1168764475.345
20200831,000001.SZ,14.6979,13.1287,15.2827,13.0897,13.002,1.6959,13.0434,3124407816.0,45163156180.5,111.049,13.3918,3253000100.6667,13.2387,2536516065.2,13.7653,2251290576.2,13.8987,2225238572.2667,13.378,2211790071.0,12.1303,2157412439.9,11.1388,2036757228.02,10.6346,1887543960.9667,10.2443,2137085049.2,9.5322,2006977050.5556,8.4393,1635058408.325,7.9173,1443826514.72,6.7028,1158680143.625
20200731,000001.SZ,13.002,12.4659,16.2086,12.4172,12.4756,0.5264000000000006,4.2194,4807273329.0,69415902211.12,111.049,12.7161,2617018161.6667,12.752,2443283189.6,13.8535,2140773152.4,13.6887,2141275465.8667,13.0878,2115536403.7,12.0152,2138680423.4,11.0048,1988456591.78,10.5289,1874391099.9333,10.1269,2104807370.6933,9.45,1983134044.4222,8.3628,1613259844.5,7.8815,1425832116.9267,6.6383,1143413989.85
20200630,000001.SZ,12.4756,12.768,13.5283,12.2027,12.6706,-0.19500000000000028,-1.539,1827319157.0,23785421169.05,111.049,12.8311,1583633060.3333,12.9302,1988256051.0,14.047,1913911298.0,13.6974,1993668554.2,12.9289,1979420906.55,12.0188,2132255900.6333,10.904,1906320921.82,10.4676,1881498523.8833,10.0297,2055807121.48,9.38,1944173764.5444,8.3004,1579249147.7417,7.8529,1396164153.6733,6.5833,1119832212.625
20200529,000001.SZ,12.6706,13.4113,13.7719,12.4367,13.577,-0.9063999999999997,-6.676,1216461999.0,16312734822.33,111.049,12.7607,1860607820.6667,13.4131,1919481605.4,14.1562,2030508416.6,13.6761,2049934116.4,12.8223,2027062734.15,12.0166,2170218055.9333,10.8141,1887275949.54,10.4426,1932342454.3833,9.9369,2046431180.64,9.2979,1931649496.3444,8.2505,1570677055.05,7.8472,1386589131.5667,6.5321,1111084997.19
20200430,000001.SZ,13.3472,12.3219,13.7208,11.9482,12.2644,1.0828000000000007,8.8288,1707118025.0,22442712541.72,109.169,13.1683,2299166366.3333,14.0313,1979460184.8,14.243,2074095810.5,13.6126,2096268276.5333,12.7127,2060344659.15,12.0104,2271273635.5333,10.7213,1888524517.64,10.4242,1978825005.3833,9.844,2044705755.7467,9.2023,1920680820.9,8.2058,1565655815.1083,7.8271,1381075330.7867,6.4802,1105515913.8
20200331,000001.SZ,12.2644,13.9412,14.9856,11.4117,13.8933,-1.6288999999999998,-11.7244,2658243438.0,36693304167.51,109.169,13.6825,2224609334.3333,14.2919,1966065087.2,14.2287,2069599825.8,13.4245,2103548072.9333,12.5255,2084473123.0,11.9244,2260876248.2667,10.5986,1867676900.6,10.4118,2048320339.05,9.744,2033460914.2667,9.1004,1904100291.2556,8.1536,1554902749.7167,7.7993,1374298538.3267,6.4255,1097550133.14
20200228,000001.SZ,13.8933,13.4046,15.0623,13.4046,14.8898,-0.9964999999999993,-6.6925,2532137636.0,37501098787.73,109.169,14.8483,1843979820.3333,14.955,1838263115.2,14.1571,1990271604.0,13.1998,2006287475.0667,12.3589,2053712341.2,11.8611,2225940928.3667,10.5043,1835519614.94,10.3711,2066670386.6,9.6641,2014587611.5467,9.0101,1877924468.9444,8.1083,1540663710.55,7.7759,1360875992.3667,6.3777,1085440084.225
20200123,000001.SZ,14.8898,15.9533,16.6145,14.7461,15.7617,-0.8719000000000001,-5.5318,1483446929.0,24663290817.83,109.169,15.1006,1546648120.6667,15.1638,1839566545.0,14.081,1996374805.8,12.9284,1976475858.4,12.0883,2018004902.3,11.7488,2229140883.0333,10.4074,1817195030.06,10.2849,2046162280.6,9.5718,2002426300.6667,8.9054,1852995257.6667,8.0566,1524683379.0083,7.7276,1347463659.54,6.3217,1075924779.96
20191231,000001.SZ,15.7617,14.7077,16.2216,14.5736,14.6503,1.1113999999999997,7.5862,1516354896.0,24339018914.74,109.169,15.3306,1725243670.3333,14.8994,2141535227.8,13.8076,2115160371.9,12.6254,2062923110.4,11.8188,2035168445.0,11.5843,2297562482.2,10.2869,1825428601.3,10.1816,2073008370.1833,9.4683,2004832657.6667,8.7928,1839549971.8111,7.9962,1518328332.0667,7.6703,1340392135.8,6.26,1069279196.785
20191129,000001.SZ,14.6503,15.6659,16.7103,14.5449,15.5797,-0.9294000000000011,-5.9655,1640142537.0,26720137958.53,109.169,15.0559,2066010300.0,14.4548,2168731436.2,13.4033,2154672322.4,12.2731,2087306150.6,11.5369,2076830652.85,11.3467,2289410958.1333,10.1431,1817597949.42,10.0835,2159966674.8,9.3393,2010996826.52,8.6708,1827118099.3444,7.9239,1508985584.175,7.6032,1334735271.0,6.1933,1062114793.085
20191031,000001.SZ,15.5797,14.9473,16.8636,14.9473,14.9377,0.6420000000000012,4.2979,2019233578.0,33553939986.08,109.169,14.695,2517059568.6667,14.1654,2173134564.4,12.9908,2172289565.8,11.9368,2123942468.2667,11.3129,2110473371.75,11.1404,2275581695.1,10.0084,1814794637.92,9.9686,2187307498.7,9.2164,2015465300.32,8.5629,1812859958.4778,7.8543,1500931387.5083,7.5332,1327840132.7,6.1326,1055154864.31
20190930,000001.SZ,14.9377,13.558,15.3689,13.5196,13.5675,1.3701999999999988,10.0991,2538654785.0,37994867477.51,109.169,14.0147,2394760355.3333,13.3592,2142280092.8,12.3222,2090299655.0,11.4936,2125528749.8667,11.096,2137634058.9,10.8966,2235021703.3667,9.8639,1821114689.44,9.8236,2182348157.15,9.0742,2014930863.0667,8.4478,1794344696.5333,7.7723,1491420269.225,7.4572,1317719143.64,6.0661,1045687406.045
20190830,000001.SZ,13.5675,13.4717,14.5832,12.4848,13.5388,0.028700000000000614,0.212,2993290343.0,43313563820.85,109.169,13.4366,2102594819.6667,12.9981,2153183066.6,11.8107,2044930515.1,11.0632,2077484354.7333,11.0046,2241428201.95,10.6797,2193364361.7667,9.7518,1875015969.06,9.68,2161640199.9167,8.9432,1995599751.9333,8.3369,1771883841.7889,7.7166,1479999617.4,7.3856,1307589732.86,6.0044,1033966818.72
20190731,000001.SZ,13.5388,13.4238,13.9412,12.8777,13.2034,0.3353999999999999,2.5403,1652335938.0,23072907184.2,109.169,12.7636,1726485112.0,12.7157,2088785516.0,11.4884,2023617051.7,10.7919,1999712850.7333,10.9467,2240072875.6,10.518,2121789773.9667,9.6999,1912709261.94,9.5605,2132488261.8833,8.8511,1970667955.0133,8.246,1743843236.2889,7.6608,1463995479.5083,7.3163,1292636094.3867,5.9506,1019489777.485
20190628,000001.SZ,13.2034,11.7087,13.3663,11.1146,11.6704,1.5329999999999995,13.1358,1662158178.0,21377644710.93,109.169,12.6281,2040096350.6667,12.3519,2140613208.6,11.1823,2046593507.8,10.5642,2046197058.4,10.894,2369862548.05,10.3526,2092142771.5667,9.6604,1959770844.36,9.4478,2127801793.0667,8.7498,1962966939.2,8.1538,1727527515.2333,7.5948,1454954303.2083,7.2446,1286492073.0533,5.8978,1012095509.845
20190531,000001.SZ,11.5487,12.421,12.6581,11.3117,13.1322,-1.583499999999999,-12.0581,1864961220.0,23370285876.27,108.031,12.2788,2376477821.3333,11.8161,2171444567.2,10.8224,2099346420.2,10.362,2089586307.5333,10.7722,2356514459.5,10.1914,2080137291.6,9.6484,2044064441.7,9.3307,2115046668.4333,8.6589,1963324746.2133,8.0617,1712543089.5111,7.5277,1447712684.2083,7.1706,1278142806.6867,5.8484,1005096700.28
20190430,000001.SZ,13.1322,12.165,14.0709,12.165,12.1556,0.9765999999999995,8.0342,2593169654.0,36205464667.95,108.031,12.3357,2391982215.0,11.2851,2038319217.2,10.5607,2117153078.4,10.3416,2136085380.9333,10.7131,2343775590.55,10.0991,2076282654.5,9.6139,2081950143.12,9.2365,2095690346.9,8.6023,1951505760.1333,7.9877,1695586939.7111,7.4733,1441765466.675,7.1055,1267615207.5267,5.8069,997786889.985
20190329,000001.SZ,12.1556,11.8332,12.6865,11.3875,11.7194,0.4361999999999995,3.722,2671302590.0,33645833416.2,108.031,11.4666,2133030654.0,10.6233,1936677963.6,10.0957,2039634998.8,10.3401,2270843247.0667,10.5827,2345523921.65,9.9418,2016149676.8667,9.5257,2056119775.56,9.1128,2071341763.3,8.5165,1934274806.6133,7.9009,1669839647.9,7.4001,1429555301.2083,7.0285,1251303229.18,5.7572,987134372.45
20190228,000001.SZ,11.7194,10.6195,12.0038,10.3351,10.5247,1.194700000000001,11.3514,1911474401.0,22306694152.27,108.031,10.3793,1642374614.0,10.2611,1958448587.4,9.83,1955176518.1,10.3571,2290501995.4667,10.4727,2388763537.35,9.8146,1954835076.1333,9.4564,2064577969.84,9.0021,2045555446.7,8.4223,1907992572.3333,7.822,1643333230.9222,7.3294,1415715224.0583,6.9573,1234898162.8067,5.7084,974198592.77
20190131,000001.SZ,10.5247,8.9033,10.6195,8.6758,8.8938,1.6308999999999987,18.3375,1816314971.0,18760030468.84,108.031,9.7472,1700204275.6667,10.0127,1952573807.0,9.6704,1998988983.3,10.4081,2446278994.5333,10.3185,2356780276.0,9.7148,1949074795.3,9.4195,2161025545.28,8.9019,2031815125.55,8.3202,1885563329.7733,7.7508,1627405829.7111,7.2565,1410099300.6333,6.8903,1224506540.4,5.6621,965061736.74
20181228,000001.SZ,8.8938,10.0411,10.1075,8.7327,9.8231,-0.9292999999999996,-9.4604,1199334470.0,11974162200.99,108.031,9.6871,2021484521.6667,9.8287,2027248273.2,9.6349,2048657177.7,10.4243,2418204423.6,10.2152,2327227759.75,9.646,1920068666.0333,9.3642,2190311085.28,8.8238,2015939124.6,8.2356,1864210734.92,7.6946,1612646148.5556,7.1924,1403090240.5083,6.833,1215921662.2067,5.6213,956897071.55
20181130,000001.SZ,9.8231,10.4204,10.5816,9.6334,10.3445,-0.5213999999999999,-5.0404,2084963386.0,22211058962.23,108.031,10.215,2249073198.0,9.8363,2195986939.6,9.8699,2184968462.8,10.5224,2445594381.6667,10.1838,2307382727.55,9.6162,1903736717.1667,9.3239,2200757857.58,8.7802,2016662645.6667,8.1721,1852251867.72,7.6555,1604101344.2222,7.1403,1397467725.0083,6.7852,1211087685.8867,5.5876,951108958.345
20181031,000001.SZ,10.3445,10.1454,10.866,9.1973,10.4773,-0.13279999999999959,-1.2675,2780155709.0,29608782523.25,108.031,10.1423,2283981170.0,9.568,2142592034.0,10.1985,2437925888.8,10.5692,2481805907.6667,10.1142,2267581285.1,9.5541,1857587598.6667,9.2539,2184982136.88,8.7327,2008913911.2333,8.1008,1828299137.52,7.6082,1585663722.8889,7.0886,1382837825.8083,6.729,1198808088.6733,5.5498,941050869.47
20180928,000001.SZ,10.4773,9.567,10.6859,9.1783,9.605,0.8722999999999992,9.0817,1882100499.0,19428419455.2,108.031,9.6714,2038271867.6667,9.3988,1951904448.8,10.4051,2456528699.5,10.5433,2532201854.0,10.0328,2170876135.1,9.4753,1794084759.8,9.1749,2154262503.92,8.679,1990310044.4833,8.0263,1794875344.0933,7.557,1565916946.7889,7.0431,1361284916.9333,6.6701,1182237125.0533,5.5112,927417320.06
20180831,000001.SZ,9.605,8.9318,9.8894,8.1922,8.9318,0.6731999999999996,7.5371,2189687302.0,20886716953.78,108.031,9.0061,2016901320.6667,9.3281,2045404159.6,10.6058,2693131588.3,10.4204,2491515765.6667,9.9378,2114917403.45,9.3937,1773977756.6333,9.1009,2144043450.12,8.6058,1991919495.5,7.9503,1775080489.0933,7.4969,1553598417.7222,6.9976,1348416556.5,6.6095,1170854779.0667,5.4731,918288888.06
20180731,000001.SZ,8.9318,8.5809,9.093,8.012,8.6189,0.31290000000000084,3.6304,2043027802.0,18327371699.21,108.031,8.9706,1895911481.0,9.4412,2070066082.2,10.722,2613682498.8,10.344,2427220921.9333,9.8759,2070532727.3,9.314,1723146085.6667,9.0324,2118186718.08,8.5364,1988346008.3333,7.8882,1750643456.52,7.4459,1533849197.7,6.9565,1332901968.175,6.5545,1157267803.66,5.4398,908036347.595
20180629,000001.SZ,8.4815,9.4705,9.7598,8.2762,9.4985,-1.0169999999999995,-10.707,1817988858.0,17912513913.26,106.309,9.3679,1998101898.0,9.9035,2173949986.0,10.8655,2570398102.7,10.2996,2344514656.8667,9.8684,2055847442.55,9.2679,1690057797.4333,8.9716,2091397800.6,8.4694,1987281391.3667,7.8387,1728107885.8667,7.4003,1516597481.2,6.9329,1318666978.7667,6.5035,1144232008.26,5.4088,898062198.2
20180531,000001.SZ,9.4985,10.2356,10.4782,9.3492,10.1237,-0.6251999999999995,-6.1756,1826717783.0,19652776154.27,106.309,9.9308,2163104583.6667,10.8291,2733259743.6,11.0698,2651412844.5,10.2962,2309244368.8,9.8649,2004407015.9,9.2868,1683321781.9,8.9162,2077683116.2,8.4132,1975128601.2333,7.7916,1710763739.2,7.3614,1502000471.5111,6.9218,1307899938.0583,6.4553,1132884248.6267,5.38,889250311.695
20180427,000001.SZ,10.1237,10.1423,11.1407,9.8064,10.1703,-0.04659999999999975,-0.4582,2349599053.0,26556911800.6,106.309,10.5124,2408347763.0,11.4113,2961152950.2,11.1155,2822350556.6,10.2441,2243866697.2,9.807,1954664355.15,9.2656,1685602038.8333,8.8366,2063631232.42,8.366,1963406731.0833,7.7368,1692669313.4,7.3132,1493387239.6333,6.8994,1298050740.4333,6.4004,1121859546.0067,5.3473,880474531.555
20180330,000001.SZ,10.1703,11.122,11.5139,9.8438,11.2433,-1.0730000000000004,-9.5435,2312996915.0,26925601133.24,106.309,11.5077,3163327294.0,11.8834,3340859017.0,10.9665,2714571568.7,10.1411,2138088484.7333,9.7371,1924117701.3,9.2139,1644776147.1333,8.7482,2038380354.0,8.2962,1942159409.4,7.6717,1663793606.6,7.2652,1478840123.7556,6.8818,1280576554.0083,6.342,1107713477.9333,5.313,869165026.135
20180228,000001.SZ,11.2433,13.0161,13.5946,10.6182,13.1095,-1.866200000000001,-14.2355,2562447321.0,33225037914.23,106.309,12.2542,3381056261.0,12.0029,3157298915.4,10.7954,2605798341.8,10.0208,2070688275.6667,9.6515,1855774410.2,9.1388,1617675482.0333,8.6616,2009395513.98,8.2331,1931759355.8833,7.6016,1637134445.9067,7.209,1460940397.8,6.8641,1265430033.425,6.2829,1093095169.96,5.2795,858135583.78
20180131,000001.SZ,13.1095,12.4563,14.1172,11.9991,12.4097,0.6997999999999998,5.6391,4614537646.0,64548697328.36,106.309,12.6678,3942950283.0,11.8275,2966846219.4,10.4976,2429796992.3,9.8567,2016479928.0667,9.4893,1763120844.35,9.0426,1610101776.4667,8.5623,1983001482.24,8.1674,1905360854.9333,7.5169,1607487251.4667,7.1454,1438119651.5333,6.8481,1247620040.3083,6.2166,1077481543.7333,5.2399,846170002.23
