trade_date,ts_code,close,open,high,low,pre_close,change,pct_chg,vol,amount,adj_factor,ma3,ma_v_3,ma5,ma_v_5,ma10,ma_v_10,ma15,ma_v_15,ma20,ma_v_20,ma30,ma_v_30,ma50,ma_v_50,ma60,ma_v_60,ma75,ma_v_75,ma90,ma_v_90,ma120,ma_v_120,ma150,ma_v_150,ma200,ma_v_200
20150430,000001.SZ,1436.0998,1393.9627,1494.5757,1393.1028,1387.9432,48.156600000000026,3.4696,1226593144.0,20492131735.85,85.994,1426.6405,1381296455.6667,1362.5993,1281683546.8,1198.7149,987573500.7,1129.6865,821633828.5333,1118.6556,862287330.3,1018.2388,858935538.1667,897.3005,618474289.52,854.3942,554766152.3,822.383,493386038.5333,805.4472,483803745.2667,777.1443,442983101.6167,724.7753,370617294.92,691.1677,300108884.805
20150424,000001.SZ,1387.9432,1470.4974,1479.0968,1374.1841,1455.8784,-67.93520000000012,-4.6663,1339886140.0,22213259395.84,85.994,1416.8969,1400611795.3333,1289.6782,1185729873.2,1154.5095,878931126.1,1106.7531,782735698.5333,1096.3753,877875231.45,994.3851,821680237.2,881.7389,597839122.0,840.9689,538496384.7,813.877,482772319.9733,795.8807,473413675.0889,769.9969,433446938.3833,718.9786,363075168.1,686.9871,294535760.085
20150417,000001.SZ,1455.8784,1461.898,1504.895,1384.5034,1406.8618,49.01660000000015,3.4841,1577410083.0,26338339558.35,85.994,1329.6512,1280646150.0,1229.799,1109072840.2,1114.8355,782165211.5,1085.6566,764364575.4667,1078.5988,909966090.25,972.0892,787496376.5333,866.8836,574270374.2,828.6673,520540730.7,805.7718,470855226.3733,786.8297,461823059.9333,763.1332,423532598.5,713.4647,354470791.6933,683.2072,288413218.835
20150410,000001.SZ,1406.8692,1147.5221,1406.8692,1147.5221,1126.2059,280.66330000000016,24.9211,1284539163.0,22816859321.09,71.054,1201.5231,1003784381.0,1151.6432,1012861015.4,1065.2416,679384624.5,1063.631,708219185.0,1050.0005,895739515.65,948.1446,745714607.5667,850.7746,545120698.66,815.6908,499983027.9833,796.7374,454954530.6533,776.9072,448696800.5222,755.4833,411812291.7083,707.5218,344476706.52,679.2203,281169902.035
20150403,000001.SZ,1126.2059,1082.1524,1179.4964,1072.9154,1071.4943,54.71159999999986,5.1061,979989204.0,15502351556.95,71.054,1095.4158,894471651.6667,1061.2626,841531161.2,1023.5329,606779188.1,1041.3674,700648989.1333,1018.0262,852721679.1,925.8099,710297990.5333,835.7743,526151527.0,803.9982,485885451.4,788.7768,446232696.16,767.393,439608177.2,748.3352,402719199.4167,701.9774,336537435.9667,675.3583,274931198.34
20150327,000001.SZ,1071.4943,1089.2578,1107.7319,1045.2043,1088.5473,-17.052999999999884,-1.5666,746824776.0,11367374874.53,71.054,1075.047,933258903.3333,1034.8305,693463454.6,1013.2301,591608969.4,1037.341,722488591.4667,1000.5469,844892783.1,913.3044,688527525.4,825.8618,510474754.04,796.3022,470250227.0667,784.2159,440606389.1733,761.5876,435060024.5333,743.1764,395783955.125,698.4693,330379477.78,672.8762,270582269.89
20150320,000001.SZ,1088.5473,1072.9154,1122.6532,1060.1257,1065.0995,23.447799999999916,2.2015,956600975.0,14672887538.19,71.054,1036.2042,826947275.3333,1019.3407,572132379.0,1015.2906,581238611.2,1031.9409,775257017.5333,985.7321,844557527.5,901.8647,671388175.0,817.7441,502065439.88,789.5375,460196810.3667,779.427,433740814.9333,755.7609,431019432.6222,738.1057,389993650.225,695.29,326290230.26,670.7862,268063264.19
20150313,000001.SZ,1065.0995,957.0974,1109.1529,946.4393,954.9658,110.13370000000009,11.5327,1096350959.0,15859449158.96,71.054,1004.7036,587963840.6667,999.8719,455257582.8,1013.5853,592010443.1,1028.1988,843597173.6,970.4911,833923544.4,890.0935,649024552.6667,808.5731,486650444.5,782.7416,447674991.0833,774.7921,425360687.2667,750.1339,426683306.5889,733.0316,382367776.6833,692.0018,320451351.76,668.5499,264390216.055
20150306,000001.SZ,954.9658,996.8876,1001.1509,944.3077,994.0455,-39.0797,-3.9314,427889892.0,5847164811.02,71.054,981.0189,269236653.6667,978.8399,345908233.6,1019.6249,555898269.8,1016.1196,856699015.7333,953.4026,799423109.9,879.6485,621927294.4333,799.8593,470631990.68,776.1613,432506471.1333,769.8393,411240810.0533,745.6173,417374802.9778,728.1047,373685374.05,688.803,313814921.0133,666.587,260605409.24
20150227,000001.SZ,994.0455,997.5982,1006.1246,966.3344,994.0455,0.0,0.0,239650671.0,3338404543.78,71.054,993.0981,250682354.3333,985.8032,372027215.0,1031.4199,630207903.1,1003.6141,856451851.7333,941.6076,796616941.4,872.78,619562741.8333,793.3599,467823226.04,771.7475,429116656.0667,766.3704,411546474.1067,742.6672,413409244.1333,724.192,370546293.1667,686.2641,311214100.4533,664.8947,259297045.94
20150217,000001.SZ,994.0455,991.2033,1002.5719,975.5714,991.2033,2.8421999999999343,0.2867,140169398.0,1954328706.61,71.054,981.7294,354000201.6667,991.6296,489754484.2,1038.5963,737001159.9,989.1191,895369225.9333,928.0008,794616556.9,864.9877,629481139.3,785.5301,468204682.62,766.7893,428961869.4833,763.0734,412339658.3333,739.4718,412889754.3222,719.9868,369090062.125,683.3977,310078650.4333,662.8993,258929895.265
20150213,000001.SZ,991.2033,959.229,1007.5457,939.3339,959.9395,31.26380000000006,3.2569,372226994.0,5111505517.8,71.054,980.3083,493438668.6667,1011.2405,590344843.4,1038.2411,876819336.8,974.5293,935365910.3333,914.3229,793054792.75,856.0586,638482610.9667,778.2608,470409436.42,761.656,430743012.7167,760.1034,422497237.6667,736.8632,414067943.9889,715.6007,368451657.1583,680.6031,309690396.9933,660.8482,258808992.14
20150206,000001.SZ,959.9395,966.3344,1025.3092,952.1236,989.7822,-29.842700000000036,-3.0151,549604213.0,7639315381.47,71.054,990.9664,645458676.3333,1027.2987,728763303.4,1042.3622,1037766969.0,960.6974,960145531.6,900.716,790161959.05,845.7558,631995067.8333,771.4337,468215834.54,756.7258,428195269.65,755.4741,421392415.88,734.1656,412796401.7444,711.389,365847464.7167,677.9208,308124921.5133,658.7341,257496338.43
20150130,000001.SZ,989.7822,1020.3354,1026.0198,976.9925,1023.1776,-33.395399999999995,-3.2639,558484799.0,7839242368.64,71.054,1035.0199,676631003.3333,1060.4099,765888306.0,1034.7594,1112094406.8,944.9235,950594735.3333,889.5961,778879599.1,836.6609,620193653.1333,765.7807,464102708.68,752.9394,423194679.5667,750.9348,418176234.1067,731.6948,409437517.4444,707.3661,361740902.525,675.5594,305595881.3333,656.8159,255589190.095
20150123,000001.SZ,1023.1776,995.4665,1039.52,963.4922,1092.1,-68.92239999999993,-6.311,828287017.0,11748859450.54,71.054,1062.2573,845242501.6667,1077.0365,888388591.2,1012.5195,1098664170.1,926.8757,938146850.2,876.9485,762057391.75,827.1396,607602291.5667,760.0913,461706704.06,749.3757,420561859.9167,746.0053,418168495.0267,728.812,406302535.2333,703.0467,357682709.325,673.1451,303041568.06,654.8615,254178968.9
20150116,000001.SZ,1092.1,1056.573,1109.8635,1030.283,1071.4943,20.605699999999842,1.9231,643121194.0,9659530572.64,71.054,1096.3632,814223238.0,1085.563,984247835.6,987.8638,1098176596.8,906.7911,896237247.8,863.3416,736986803.4,816.292,585649796.6,752.9166,445978478.6,745.5572,411324091.0333,740.5993,416237728.6133,725.3733,398163456.0222,698.3741,351414001.8,670.3622,298374481.7067,652.5984,250902287.815
20150109,000001.SZ,1071.4943,1136.1535,1164.5751,1045.2043,1125.4954,-54.00109999999995,-4.798,1064319294.0,16617011954.57,71.054,1089.9684,990178248.3333,1065.2416,1163293830.2,956.1737,1107876443.8,882.017,860624775.8667,845.1518,716462956.9,803.2181,573591530.9333,744.3869,435988450.2,740.658,407781475.3333,733.7062,411549270.4,720.7548,394364941.7333,693.4773,346623311.0083,667.0192,294719874.94,650.0068,248388968.545
20141231,000001.SZ,1125.4954,1109.1529,1140.4167,1048.0465,1072.9154,52.57999999999993,4.9007,735229226.0,11381625692.21,71.054,1088.0736,1071266230.0,1057.4256,1346770634.6,927.3968,1075836645.7,858.5218,810628177.6,828.3475,677531607.45,791.4705,548033170.2667,736.5728,418807900.68,735.8006,397477889.1,727.0644,401314756.8267,716.9842,387260035.6222,688.8,338475961.9083,663.9237,288047270.0133,647.432,243331951.405
20141226,000001.SZ,1072.9154,1058.7046,1148.2326,972.0187,1065.81,7.105400000000145,0.6667,1170986225.0,17439384879.09,71.054,1043.0727,1338973543.6667,1009.1089,1458300507.6,887.1802,1042947950.0,832.6581,783210030.1333,809.6603,654941806.75,776.1021,526974630.8,727.4686,407828111.4,730.014,391638367.0667,719.5625,396792323.6267,712.075,381772027.2889,683.6668,332825588.6083,660.4873,283923075.7333,644.5765,239801776.43
20141219,000001.SZ,1065.81,976.9925,1113.4162,942.8866,990.4928,75.31719999999996,7.604,1307583239.0,19036847406.59,71.054,1029.5725,1609212574.0,948.0025,1308939749.0,851.7953,963025979.7,810.2524,719946991.9333,793.46,614240161.2,762.72,493636576.9667,719.813,388898406.66,725.6292,382628622.9167,712.5981,387400014.8133,708.373,369953498.3889,679.0255,323676258.0667,657.3513,276507618.02,641.9408,234363855.0
20141212,000001.SZ,990.4928,1009.6773,1103.4686,925.1231,1032.4146,-41.921800000000076,-4.0606,1538351167.0,22132453842.33,71.054,968.9397,1604311024.6667,890.1645,1212105358.0,817.4052,852231953.9,789.2678,654566459.3333,778.1834,575721129.0,749.7304,455932262.3333,712.4279,367354011.4,720.9347,370135838.6,706.4369,377574311.1467,704.6174,358917634.9778,674.65,313325827.725,654.0232,267937822.2,639.3316,228379548.99
20141205,000001.SZ,1032.4146,895.2804,1082.1524,858.3323,883.9118,148.5028000000001,16.8006,1981703316.0,26377940615.74,71.054,894.5699,1232921446.3333,847.1058,1052459057.4,790.4047,709290248.7,771.7885,567519332.4667,764.9674,519314248.05,738.648,411148382.3667,706.339,341527747.9,716.2985,348361764.2833,700.5248,362171915.64,702.8682,345948821.0778,670.9081,301024508.4917,651.0943,258032242.5333,637.2498,221312259.115
20141128,000001.SZ,883.9118,753.8829,883.9118,747.4881,767.3832,116.52859999999998,15.1852,1292878591.0,14719128279.32,71.054,809.3051,846824102.3333,797.368,804902656.8,759.0699,542556949.1,751.9882,454451931.7333,747.4526,429109117.25,725.74,350473230.1667,699.5985,306280929.78,711.4404,320801565.6833,694.5209,343300533.1867,700.3196,328121441.5667,666.8378,284991058.1417,647.9433,245298109.3933,635.0338,212190400.915
20141121,000001.SZ,767.3832,778.0413,780.8835,746.067,776.6202,-9.236999999999966,-1.1894,424182432.0,4526250729.1,71.054,773.0675,662571126.6667,765.2516,627595392.4,744.4328,445664791.4,743.1775,387155573.1333,737.6116,374243276.3,717.9574,311374820.6667,696.5754,285414734.12,708.2692,299876258.6333,691.5168,329509960.4267,699.6863,319561220.6889,663.8853,274660741.35,645.7417,237064693.0,633.449,206341115.48
20141114,000001.SZ,776.6202,785.1467,827.0686,767.3832,775.1991,1.4210999999999103,0.1833,823411284.0,9199873860.83,71.054,778.515,769150753.6667,755.5882,617112210.4,741.3774,425450613.4,741.9459,382673631.9333,734.4497,362071352.3,714.273,308438092.2667,696.747,284941397.88,707.0595,300320129.7,690.4778,324800722.6133,700.4281,319858646.5111,661.9338,271558232.7083,644.2835,234711064.1467,632.5636,204758314.42
20141107,000001.SZ,775.1991,792.9626,808.5945,757.4356,783.7256,-8.526499999999942,-1.0879,740119664.0,8128123900.99,71.054,760.7515,630127748.6667,744.6459,492358549.8,738.8195,375797010.0,740.8564,363593052.6667,730.5062,329386396.5,709.405,287529401.3333,697.0958,273953589.88,706.562,291582266.4333,689.5423,316393860.0,699.4838,313794431.4889,659.9442,265251086.55,642.9001,229579009.1067,631.6158,201237844.96
20141031,000001.SZ,783.7256,717.6454,806.4629,709.1189,723.3297,60.39589999999998,8.3497,743921313.0,7842320526.92,71.054,742.0406,507343368.0,733.7036,366121440.0,734.1299,325049470.0,737.5879,341599311.6,726.7403,306449074.5,705.7521,273737381.4667,697.5549,267762481.64,706.4969,294280069.5,689.3299,309808350.72,699.2103,308585645.3556,658.0144,259704584.2333,641.5501,225338195.94,630.6733,198051741.71
20141024,000001.SZ,723.3297,721.1981,735.4089,714.8032,719.0665,4.2631999999999834,0.5929,406342269.0,4144512987.72,71.054,721.4349,325917257.3333,720.7718,280211241.4,729.2983,279226569.2,730.8141,303844604.0667,723.5074,284131432.55,700.6278,255135044.5667,697.4814,261806137.78,704.1683,286704136.95,688.8592,303326575.7733,699.5174,304842608.3222,656.0194,254060623.3167,640.1049,220821671.14,629.7295,194830755.125
20141017,000001.SZ,719.0665,719.0665,735.4089,711.9611,721.9086,-2.8420999999999594,-0.3937,371766522.0,3776291238.25,71.054,720.4876,226781206.0,723.6139,263734190.4,732.1404,266935663.5,728.3982,289792570.9333,720.5631,268987971.2,697.4972,251437911.2,698.5807,261376450.48,702.4376,285071608.8,689.049,301206073.8667,699.1772,304725642.4,654.45,251205436.1167,639.1007,218678788.4733,629.1092,193609654.09
20141010,000001.SZ,721.9086,722.6192,731.1457,719.777,720.4876,1.4209999999999354,0.1972,199642981.0,2034255086.79,71.054,720.4876,207649138.6667,727.1666,233789016.4,735.1247,265454342.7,727.4035,277057732.9333,718.1823,258941875.6,694.5282,248627415.8,700.396,266549151.56,700.7876,288173906.2333,689.1992,299933672.24,698.5548,304981348.8222,652.9939,249255057.5167,638.2734,216642704.28,628.5677,192796928.6
20140930,000001.SZ,720.4876,720.4876,724.0403,716.9349,719.0665,1.421100000000024,0.1976,108934115.0,1103678620.22,71.054,725.6982,249087149.6667,732.9931,259235470.2,738.9616,299210304.1,725.7929,275062345.4,715.8929,257782416.55,690.5497,250596766.4333,701.6405,273716615.54,699.0514,296237848.8167,689.0897,298548697.6667,696.7795,304332289.4333,651.4094,248537734.1083,637.5252,215916748.7,628.0443,193328347.995
20140926,000001.SZ,719.0665,733.9878,734.6984,711.9611,737.5405,-18.473999999999933,-2.5048,314370320.0,3196057165.39,71.054,731.1457,286789328.6667,734.5563,283977500.0,739.53,329338247.4,724.4192,286558286.0,712.7696,262077449.2,687.5527,255312532.2,701.4772,276176067.4,696.6285,299280394.0333,688.5023,301112974.9067,695.2008,304035838.7778,650.127,248423900.825,636.7985,215934377.4467,627.8403,194413329.56
20140919,000001.SZ,737.5405,733.9878,743.2248,723.3297,736.83,0.7104999999999109,0.0964,323957014.0,3340617055.61,71.054,741.8038,290957638.6667,737.8247,278241897.0,735.8352,315661285.4,724.4192,285438162.9333,709.0751,254431370.7,685.2454,253585084.8667,701.9145,276450489.0,694.2,298986401.6333,688.6767,302586407.2267,693.4811,302211339.1556,648.8085,246214395.4833,635.8419,214219100.4733,627.5502,193855901.14
20140912,000001.SZ,736.83,749.6197,751.7513,729.7246,751.0408,-14.21079999999995,-1.8921,222040652.0,2307685946.29,71.054,738.7248,260520055.3333,740.6669,270137136.6,730.7904,302821761.2,719.5461,270739231.4667,704.7197,244229835.3,683.237,254251448.4,701.0365,270718552.08,691.2885,300187897.0,687.9584,301484426.72,691.2628,300511519.7556,647.3661,244167231.2583,634.8411,212679917.0067,627.1873,193979991.13
20140905,000001.SZ,751.0408,727.593,756.0146,722.6192,728.3035,22.737300000000005,3.122,326875250.0,3414038597.96,71.054,738.2511,281737273.0,743.0827,297119669.0,727.5219,298692091.2,715.1875,267326162.0,700.7208,249931831.7,682.1865,261472912.2667,700.196,275294032.96,688.1845,304263270.5333,687.9972,299954799.68,689.177,300192935.7111,646.0193,243097297.325,633.7684,211658084.3067,626.9412,195044924.83
20140829,000001.SZ,728.3035,735.4089,738.2511,720.4876,735.4089,-7.1054000000000315,-0.9662,232644264.0,2378023706.1,71.054,738.4879,267256593.6667,744.9301,339185138.0,722.1929,282975783.0,710.1929,257298065.3333,694.6978,243395597.0,679.3,251972928.7333,700.1105,274739317.72,685.7292,308326274.1,687.6873,299787870.1067,686.4671,298202765.0333,644.7605,240842465.875,632.7399,209928962.8467,626.2775,193678906.5
20140822,000001.SZ,735.4089,752.4619,759.5673,728.3035,751.7513,-16.342399999999998,-2.1739,285692305.0,2991333351.03,71.054,745.3565,308692943.6667,744.5038,374698994.8,719.3507,287848679.0,705.5074,254777432.2667,691.5632,248081337.2,677.2103,249005445.7333,700.9703,288126189.4,682.7089,310835061.4333,689.0841,301634718.8,683.5194,296195475.3,643.6463,240015744.075,631.9539,208905074.2933,625.548,192839852.16
20140815,000001.SZ,751.7513,750.3302,763.8305,742.5143,748.9092,2.8420999999999594,0.3795,283433212.0,3004271575.07,71.054,753.6461,392529707.0,733.8457,353080673.8,717.7165,289036295.9,699.4919,246494528.6,686.2925,243089282.25,675.3897,246325429.5,699.1423,288199650.5,680.1541,315512683.55,689.9859,302855343.5333,680.6777,293482184.6889,642.4789,238308051.5333,630.996,207393298.58,624.8529,191577230.21
20140808,000001.SZ,748.9092,760.2778,787.9889,743.2248,760.2778,-11.368599999999901,-1.4953,356953314.0,3814455414.6,71.054,745.1196,434789819.0,720.9139,335506385.8,708.9857,271040278.9,692.7372,235594068.2,680.1756,243689035.05,672.6741,243085647.8333,696.497,288698797.86,678.6016,315098557.25,690.988,306042350.2,677.5901,290938067.2556,641.0916,236786827.6583,630.0369,206115053.5,624.0833,190943978.15
20140801,000001.SZ,760.2778,729.014,788.6994,727.593,726.1719,34.105899999999906,4.6967,537202595.0,5801122097.95,71.054,722.856,375005614.3333,711.9611,300264513.4,701.2399,252429408.5,686.6002,234202552.6,674.2299,240213952.35,670.7149,238670570.3,693.9202,292717818.94,677.6108,310332495.2833,692.1246,307295649.4267,674.6627,287540810.2778,639.6351,234126940.1083,629.2045,204456597.6067,623.4267,190266063.28
20140725,000001.SZ,726.1719,682.1184,731.8562,676.4341,682.1184,44.0535000000001,6.4583,410213548.0,4085841375.21,71.054,698.4608,261125340.0,699.4556,226766428.0,692.8242,216354529.0,677.9537,211465750.0,666.3437,226289997.6,668.5909,228442599.6667,691.0694,295643357.76,676.7138,304594061.8333,691.2092,303834707.2533,671.6531,282293036.4,638.0002,230228028.2167,628.1096,201484751.7,622.8138,188709385.945
20140718,000001.SZ,682.1184,687.8027,690.6449,676.4341,687.0922,-4.973800000000097,-0.7239,177600700.0,1705594760.25,71.054,691.1186,184635474.6667,694.1976,200998363.2,686.0092,194816651.0,673.9163,205875451.3333,661.5641,218299674.6,667.2534,223003414.4667,688.0482,293268823.36,677.2655,301860610.5,691.5348,301982912.1067,668.7814,278441339.2222,636.7392,227492343.5,627.2516,199466411.7,622.3265,186933733.865
20140711,000001.SZ,687.0922,704.1451,705.5662,680.6973,704.1451,-17.05289999999991,-2.4218,195561772.0,1908274332.0,71.054,696.3292,182005964.0,701.5872,224991918.0,682.315,193201456.0,670.4415,206425485.0667,659.9505,222546984.6,667.6958,224395471.4667,685.873,295651424.88,678.3705,303197068.7,693.258,305042209.1733,666.6001,277131597.0111,635.962,227157384.9333,626.6059,198887100.4333,622.1672,186942051.555
20140704,000001.SZ,704.1451,696.3292,711.2505,695.6187,697.7503,6.394799999999918,0.9165,180743952.0,1788673824.0,71.054,700.5924,210609781.3333,697.0576,206574172.0,678.6489,185637909.4,666.5961,213083251.4667,659.4604,229966292.0,669.2179,226195706.0,683.3882,299661124.16,679.2117,304059449.6,693.333,307712256.6933,664.2679,275589985.6556,635.2841,226946438.3833,626.1761,198264492.4333,621.8412,186188488.975
20140627,000001.SZ,697.7503,699.8819,706.9873,684.9606,699.8819,-2.131599999999935,-0.3046,169712168.0,1661686000.0,71.054,705.5662,249551288.6667,690.5187,204594303.6,673.9198,201171572.2,661.6528,220197098.6667,659.5189,242863322.8,671.6119,233521428.2667,680.317,305377506.4,679.6482,305652657.0667,692.7851,310566072.0,661.6824,274376181.9111,634.6465,226901387.1833,625.6014,197642738.9533,621.3994,185985864.885
20140620,000001.SZ,699.8819,714.8032,727.593,687.8027,719.0665,-19.184600000000046,-2.668,281373224.0,2808927806.0,71.054,694.4642,227471580.0,686.1929,205942630.0,667.2027,203815411.0,655.3064,226131187.4667,657.8536,236471501.6,674.8223,236998385.4667,678.4365,313396372.32,679.9139,304420285.7333,690.9768,310186278.24,659.0681,273335403.5333,633.8797,226555652.9833,625.256,197412250.0267,621.0165,185718354.82
20140613,000001.SZ,719.0665,806.4629,841.2794,682.1184,808.5945,-89.52800000000002,-11.0721,297568474.0,3194325114.0,71.054,684.987,190628708.6667,677.8208,188634938.8,663.7757,208313995.4,650.6862,224066778.4,656.14,229583829.1,678.0979,241971419.7333,675.3806,315432337.92,679.5231,304751647.1333,689.3571,307531349.3333,656.897,270967237.7,632.9694,225001960.9417,624.784,196458257.7867,620.763,184945295.71
20140606,000001.SZ,664.4441,671.4505,682.544,656.8537,671.4505,-7.006399999999985,-1.0435,103473042.0,1181561856.0,58.387,670.672,150257150.6667,663.0428,161410994.0,654.8686,197142268.6,646.0716,221732006.8,654.2263,224969996.3,680.1307,246922607.9333,672.6416,320807961.08,679.741,306873468.3,687.2935,305565974.4,654.5765,268623559.1222,632.037,223050794.95,624.0428,195321850.2667,620.3669,184149428.3
20140530,000001.SZ,671.4505,680.2086,685.4634,665.0279,676.1215,-4.670999999999935,-0.6909,170844610.0,1974717792.0,58.387,668.5312,180711059.3333,660.2402,164701646.8,651.3654,216337791.2,646.928,237763665.3333,654.5183,229108332.3,683.9259,256302103.3333,672.5248,323910212.92,680.0615,309170725.5333,685.6062,306465977.4133,652.855,268109241.2111,631.5836,223160186.9667,623.6801,195270202.0,620.339,184783227.83
20140523,000001.SZ,676.1215,658.0215,680.7924,646.928,658.0215,18.100000000000023,2.7507,176453800.0,2012477668.0,58.387,659.7731,177579106.0,657.3209,197748840.8,647.2199,227998496.2,649.1856,255619662.5333,655.4525,231791151.2,688.5384,271620668.8667,672.885,321913112.64,681.1996,308111959.1,683.9749,306766290.4533,651.1274,267022818.4333,631.0091,222225378.2833,623.0074,194781680.5667,620.26,184946777.87
20140516,000001.SZ,658.0215,651.015,667.9473,643.4247,645.1764,12.845100000000002,1.9909,194834768.0,2197302848.0,58.387,651.2097,158736608.0,648.2125,201688192.0,639.8631,236225466.2,648.4071,246647792.1333,656.4742,234486635.0,692.139,284339414.8667,673.4917,322241968.4,682.0609,310410321.3,681.7219,306383704.9733,649.6232,265790349.5222,630.0964,220939212.1667,622.4568,193987083.2333,620.5705,184913881.2
20140509,000001.SZ,645.1764,648.0957,651.015,631.1635,650.4312,-5.254800000000046,-0.8079,161448750.0,1771554768.0,58.387,650.8204,205818545.3333,649.7305,227993052.0,637.1189,241782698.2,648.9131,243233459.2,657.8755,237096796.2,693.949,285575146.2,675.5167,323269402.4,684.9783,313349040.4333,679.1218,304479083.9067,648.3281,264316550.5333,629.2058,219753207.575,622.0699,193434639.4467,620.8998,185261633.78
20140430,000001.SZ,650.4312,656.8537,658.6054,637.586,656.8537,-6.422500000000014,-0.9778,119926306.0,1330135870.0,58.387,645.9548,217385814.0,646.6944,232873543.2,637.586,251892513.2,651.2875,246156330.4,660.3862,239992479.2,697.1408,291129901.2,677.5816,325196191.24,687.6094,316945547.2667,676.9148,302879715.9067,647.2037,263163667.4667,628.4941,219004329.2,621.9817,193127500.38,621.6253,185414037.77
