trade_date,ts_code,close,open,high,low,pre_close,change,pct_chg,vol,amount,adj_factor,ma3,ma_v_3,ma5,ma_v_5,ma10,ma_v_10,ma15,ma_v_15,ma20,ma_v_20,ma30,ma_v_30,ma50,ma_v_50,ma60,ma_v_60,ma75,ma_v_75,ma90,ma_v_90,ma120,ma_v_120,ma150,ma_v_150,ma200,ma_v_200
20180330,000001.SZ,1158.7681,1267.2033,1311.8531,1121.56,1281.0235,-122.25540000000001,-9.5436,2312996915.0,26925601133.24,106.309,1311.1444,3163327294.0,1353.9514,3340859017.0,1249.4816,2714571568.7,1155.4329,2138088484.7333,1109.4037,1924117701.3,1049.7995,1644776147.1333,996.7338,2038380354.0,945.2344,1942159409.4,874.0884,1663793606.6,827.7669,1478840123.7556,784.087,1280576554.0083,722.5877,1107713477.9333,605.347,869165026.135
20180228,000001.SZ,1281.0235,1483.0105,1548.9221,1209.7964,1493.6415,-212.61799999999994,-14.2349,2562447321.0,33225037914.23,106.309,1396.1916,3381056261.0,1367.559,3157298915.4,1229.9822,2605798341.8,1141.7348,2070688275.6667,1099.654,1855774410.2,1041.2431,1617675482.0333,986.8707,2009395513.98,938.0517,1931759355.8833,866.1018,1637134445.9067,821.3627,1460940397.8,782.0685,1265430033.425,715.8515,1093095169.96,601.5262,858135583.78
20180131,000001.SZ,1493.6415,1419.2251,1608.4552,1367.1337,1413.9097,79.73180000000002,5.6391,4614537646.0,64548697328.36,106.309,1443.3219,3942950283.0,1347.5729,2966846219.4,1196.0573,2429796992.3,1123.0292,2016479928.0667,1081.1725,1763120844.35,1030.2741,1610101776.4667,975.5551,1983001482.24,930.5676,1905360854.9333,856.4468,1607487251.4667,814.1148,1438119651.5333,780.2469,1247620040.3083,708.3002,1077481543.7333,597.0126,846170002.23
20171229,000001.SZ,1413.9097,1424.5406,1473.4427,1343.7458,1422.4144,-8.504699999999957,-0.5979,2966183816.0,39142898845.8,106.309,1354.3767,2869836536.6667,1288.6777,2569565945.4,1142.7562,2097236681.4,1087.3555,1761456106.6667,1051.8523,1567418453.6,1015.9156,1630741147.1333,961.5635,1923111515.72,918.3944,1850132696.5,844.6129,1549638928.0667,804.5045,1394913563.4444,776.0754,1212141216.9333,699.3449,1047562124.9467,591.5199,824923275.475
20171130,000001.SZ,1422.4144,1228.932,1620.1492,1178.9668,1226.8059,195.60849999999982,15.9445,4248129387.0,56042788954.51,106.309,1276.7711,2417836545.0,1232.7592,2683548163.0,1100.6758,1885223570.7,1056.4385,1619168156.8,1026.6046,1462862789.95,1010.4637,1694466852.8333,949.5169,1897066313.48,904.4874,1812365216.55,833.4398,1513899478.0133,796.9969,1370830054.7556,775.3139,1190681900.475,690.9528,1030506746.18,586.1664,810274507.09
20171031,000001.SZ,1226.8059,1229.9951,1247.0046,1182.1561,1181.093,45.71289999999999,3.8704,1395196407.0,15972169889.79,106.309,1202.3548,1877838841.3333,1145.0118,2088284120.4,1056.1736,1536703218.6,1027.8878,1451870596.0667,1001.2327,1314400840.8,1006.9641,1686376375.2333,934.9414,1851677076.94,888.4974,1745384413.5833,822.5412,1463631196.7467,790.4481,1330449874.9667,772.6306,1158525754.6,682.3389,1002724285.2467,580.8788,789382037.975
20170929,000001.SZ,1181.093,1199.1655,1269.3295,1150.2634,1199.1655,-18.07249999999999,-1.5071,1610183841.0,18278674146.21,106.309,1171.5252,2591471673.6667,1092.4053,2054297768.2,1028.8228,1527382955.8,1010.3523,1421932908.4667,980.9976,1277877879.1,1013.9406,1835764429.8333,922.795,1863278710.24,875.9846,1725712312.75,814.4852,1451534493.5467,785.7735,1319578250.2,771.1231,1152654110.8417,675.2408,993871867.4267,576.5133,782782565.94
20170831,000001.SZ,1199.1655,1131.1278,1248.0677,1062.0269,1134.317,64.84850000000006,5.717,2628136276.0,28594787151.52,106.309,1105.72,2478680118.0,1044.5416,1892747765.2,1010.7574,1541296782.4,992.3724,1361879052.6667,964.9399,1249887644.8,1011.8742,1907399844.8333,910.3717,1870658049.1,864.1572,1703916239.2333,806.9095,1435802736.7333,781.3076,1312237971.2778,769.5906,1144609758.3667,668.3775,983521691.2533,572.4944,775288630.99
20170731,000001.SZ,1134.317,999.3046,1204.481,985.4844,998.2415,136.07550000000003,13.6315,3536094904.0,37369879401.75,106.309,1027.2561,2011056241.3333,996.8347,1624907417.4,986.6944,1357401187.3,972.9105,1233369289.6667,956.535,1199276250.6,1005.0368,1863183678.1667,898.0308,1839871752.58,852.6628,1664922444.9833,799.3753,1406435285.9333,777.706,1289864211.0,765.9097,1127044353.6667,661.482,966375510.8133,568.3994,762497013.215
20170630,000001.SZ,983.6776,963.7736,994.1534,941.7744,963.7736,19.903999999999996,2.0652,1271809174.0,11715516210.68,104.758,963.0752,1099835882.0,968.5925,1086898978.4,968.2782,1086978153.7,957.8865,1055967665.6,950.2977,1117227779.95,1000.219,1848454258.1667,890.5299,1791617965.98,842.7939,1610543716.6167,792.9643,1372659965.3467,774.7812,1258583615.3556,762.4378,1101099549.2,655.0956,943407789.02,564.5648,745159397.535
20170531,000001.SZ,963.7736,938.6317,966.9163,894.6333,941.7744,21.999199999999973,2.3359,1225264646.0,10839207392.06,104.758,955.393,1105544336.3333,967.3354,985122316.8,969.3258,1133663833.9,953.3064,1056439747.6,949.9584,1109878436.35,1004.9463,2030522391.4667,884.385,1787676977.54,835.4715,1595971669.95,787.5468,1366014948.1333,772.82,1248843792.8556,759.6499,1096066349.2167,649.7335,935680990.0467,561.5689,739389398.065
20170428,000001.SZ,941.7744,959.5833,965.8688,931.2986,960.6309,-18.856499999999983,-1.9629,802433826.0,7268940860.95,104.758,965.1704,979140357.3333,965.2402,1000468143.4,969.3258,1105750478.6,943.8616,1019071249.4,946.8736,1123614052.15,1002.2842,2099033302.3,879.6656,1796951558.7,828.798,1581499090.1667,782.323,1355174852.8533,770.0945,1242714618.3111,755.5542,1090904742.1,644.6691,928450269.52,558.7549,734060280.4
20170331,000001.SZ,960.6309,994.1534,1000.4389,949.1075,993.1058,-32.47490000000005,-3.27,1288934537.0,11977506646.29,104.758,977.0429,965971037.3333,976.9731,1189845799.6,966.2878,1096444696.4,938.406,1035600938.0,947.3825,1200254168.55,997.0159,2129674610.9333,877.4697,1800473627.46,823.0119,1574006193.1167,777.0956,1351014046.0667,766.8873,1243553124.5111,751.6772,1088393503.7083,639.7515,923391314.2267,556.0096,730774164.665
20170228,000001.SZ,993.1058,978.4397,1007.772,966.9163,977.3921,15.713700000000017,1.6077,846052709.0,7977982198.81,104.758,974.5986,970324118.0,976.5541,1089894957.2,960.9484,1037600225.8,943.1018,1057399195.0,952.4953,1397493380.0,989.0111,2129916038.0667,873.522,1800711899.52,816.4027,1561143581.8,771.8466,1340551692.0533,766.6583,1242211369.2778,747.6598,1086146075.6333,634.6997,915176449.2533,553.1561,724819513.66
20170126,000001.SZ,977.3921,954.3454,978.4397,950.1551,953.2978,24.094299999999976,2.5275,762925866.0,7001209295.75,104.758,977.0429,1271413917.3333,967.9639,1087057329.0,952.5335,1040502009.2,944.1994,1127337380.4667,965.3576,1599088493.9,980.1844,2143186749.8,865.2498,1797793545.72,810.0842,1554869967.45,766.4518,1343291348.12,764.329,1244730714.6889,742.4003,1085347674.4917,629.5132,910174259.5533,550.2538,721610731.78
20161230,000001.SZ,953.2978,1002.5341,1023.4857,944.9172,1000.4389,-47.14109999999994,-4.712,1301993779.0,12220899083.12,104.758,970.7575,1280165403.6667,971.3162,1282205351.0,946.2919,1092098463.0,944.166,1151463809.5333,982.3594,1761212953.55,973.3499,2163460814.5667,854.9622,1787120652.58,803.7522,1545219887.0667,762.2336,1346990451.56,760.5864,1242558147.0889,736.8923,1085079398.425,624.6016,905487965.3467,547.3565,719607382.61
20161130,000001.SZ,1000.4389,957.4881,1024.5332,943.8696,958.5357,41.90319999999997,4.3716,1749322107.0,16309416824.81,104.758,969.7099,1123455666.6667,973.4113,1211032813.8,933.1723,1028372802.4,940.7513,1164662688.4,1006.4995,1989955166.85,965.0448,2149956045.2667,845.417,1765378184.14,797.1935,1528745988.4667,757.2883,1338990822.2267,756.5052,1236904481.7444,730.939,1077644185.4583,619.8022,898045612.1267,544.5743,714201497.82
20161031,000001.SZ,958.5357,953.2978,974.2494,945.9647,950.1551,8.380600000000072,0.882,789180325.0,7202567377.46,104.758,967.6147,1119903623.0,955.6025,1003043593.2,919.1225,958478507.2,937.519,1203723624.8667,1012.4326,2090451376.05,954.0785,2115098039.3,834.8371,1736440130.6,789.8012,1505239082.3167,752.332,1322447596.2267,751.7486,1230259737.4,724.303,1065448345.7833,614.9103,888777555.48,541.5791,706346648.22
20160930,000001.SZ,950.1551,994.1534,997.2962,943.8696,994.1534,-43.998300000000086,-4.4257,831864568.0,7673008543.89,104.758,969.3607,1172220545.6667,945.3427,985305494.4,926.3757,1041151313.9,944.4757,1500026187.6,1014.2081,2116074923.6,943.8084,2126533849.7333,825.8565,1726426696.52,783.9272,1496684633.4167,747.9343,1321605054.8,746.6038,1234023842.6556,717.8223,1060091617.2583,610.2478,886292419.22,538.6764,702856107.935
20160831,000001.SZ,994.1534,961.6784,1026.6284,935.4889,963.7736,30.379800000000046,3.1522,1738665976.0,16279125602.51,104.758,956.4405,1131391024.3333,937.103,993946689.4,932.3171,1147477406.2,964.4888,1769765548.8667,1016.1894,2229192310.4,933.0975,2136275817.2667,817.697,1715256829.2,777.6902,1487582308.3167,745.1086,1321162434.3467,740.6903,1236008606.7,711.3052,1054913934.475,605.461,881851005.6867,536.0583,699201350.09
20160729,000001.SZ,963.7736,910.347,967.9639,908.2519,911.3946,52.37900000000002,5.7471,946131093.0,8453158059.44,104.758,927.4683,785332309.3333,921.2675,901991575.0,930.591,1086093038.8,986.0405,1920882154.4,1022.7565,2478951670.25,921.6206,2114555455.8,808.7007,1688433237.16,771.2045,1466571346.9167,742.9602,1306165730.7467,733.4183,1230440802.4111,704.5966,1043364476.675,600.2525,871395624.3333,533.4248,690846716.825
20160630,000001.SZ,911.3946,1101.0066,1105.1969,892.5382,1105.1969,-193.80229999999995,-17.5355,709376004.0,6685526428.38,104.758,909.196,761645459.3333,892.9333,845712791.0,924.4213,1141477625.7,1017.5289,2249595951.2,1018.7634,2595674714.15,911.6819,2111809583.1667,800.6925,1676648812.48,765.5185,1458934889.8167,740.8577,1299107318.5467,726.2963,1230764098.6667,698.3954,1039884911.25,595.2249,865987782.16,531.0616,686973853.555
20160531,000001.SZ,907.2367,909.8165,924.4355,874.559,908.9566,-1.7198999999999387,-0.1892,700489831.0,7282326635.24,85.994,910.3898,951483592.6667,882.6424,913913421.2,928.4772,1304063640.7,1031.376,2452920637.0,1012.38,2646289568.2,905.1434,2129588574.1667,794.3567,1669518492.46,760.5438,1454283657.75,739.0946,1302309755.0,719.509,1228711394.2889,692.4431,1037925428.0667,590.5064,861733122.54,529.1038,684763783.42
20160429,000001.SZ,908.9566,913.2563,943.3542,890.8978,914.9762,-6.0195999999999685,-0.6579,875070543.0,9332734022.84,85.994,882.0118,939566040.0,907.4087,1096997133.4,944.0421,1757386534.2,1037.1632,2492998066.6667,1003.0425,2676073944.2,901.371,2160240223.8,787.4936,1665852253.0,755.9915,1449701785.0,738.6652,1301163195.2667,714.0128,1224587901.5222,686.2106,1034113211.175,585.9874,857669309.56,526.8978,683813918.43
20160331,000001.SZ,914.9762,827.2623,940.7744,823.8225,822.1026,92.8735999999999,11.2971,1278890404.0,13280855155.15,85.994,865.6729,998002244.0,927.5313,1301008123.0,978.1818,2157674978.6,1042.5516,2640940850.7333,994.0099,2694529120.1,898.1251,2186535329.1667,781.5943,1657743559.1,751.7337,1451833040.2833,738.1601,1299106805.3067,710.0909,1217018302.6444,680.0619,1029275216.3667,581.6228,852354679.74,525.2568,684705630.315
20160229,000001.SZ,822.1026,858.2201,886.5981,810.0635,859.94,-37.8374,-4.4,664737173.0,6617150065.91,85.994,904.3702,1110341573.3333,939.9144,1270194502.6,1018.427,2430327444.1,1056.5862,3004605035.3333,986.8789,2699141990.35,890.7471,2209861234.3667,775.2443,1635844171.88,746.107,1443408748.2667,736.7227,1287324601.9067,706.2856,1206562823.1222,673.7608,1020074034.675,577.2639,844513045.8533,522.6368,679361380.905
20160129,000001.SZ,859.94,1031.928,1034.5078,825.5424,1031.0681,-171.1280999999999,-16.5972,1050379155.0,11221760068.85,85.994,966.8592,1520471012.6667,955.9093,1437242460.4,1079.8267,2951537531.3,1060.7068,3178995355.2,980.981,2710747666.7,883.9932,2253545931.0,769.9978,1628820625.68,741.9383,1439200753.7167,735.341,1287443292.0933,703.0627,1202820595.6778,668.1899,1015798233.1583,573.6031,840841210.6533,519.9392,676350867.015
20151231,000001.SZ,1031.0681,1006.1298,1099.0033,989.7909,1009.5696,21.498499999999922,2.1295,1615908392.0,19729027121.38,85.994,1005.8432,1545285395.0,974.312,1694213860.2,1105.7427,3222424244.9,1055.6258,3223748283.8667,971.5566,2693407805.35,873.9929,2284504985.3,763.937,1614591197.34,736.768,1429867323.0833,732.5836,1285143561.8133,701.2237,1194870039.2111,662.2411,1007775560.9667,569.9295,835413573.9867,517.083,671319740.995
20151130,000001.SZ,1009.5696,969.1524,1150.5997,946.7939,976.8918,32.67780000000005,3.3451,1895125491.0,23292363787.06,85.994,962.8462,1506641585.0,980.6756,2417775935.0,1102.0405,3190998533.3,1034.9205,3202432881.1333,952.5247,2669225117.65,859.0279,2266935420.5667,755.4375,1587791297.32,729.0328,1411339816.3167,731.3696,1279173804.1333,698.8258,1182759323.4444,654.8391,995274865.3083,565.0954,828834696.5933,513.3606,663312584.75
20151030,000001.SZ,976.8918,933.0349,1015.5891,920.1358,902.0771,74.81470000000002,8.2936,1124822302.0,12705085900.67,85.994,943.6408,1653345139.3333,1028.8322,3014341834.2,1100.0617,3310907214.6,1016.1694,3159036119.1333,933.4876,2630675022.8,850.6847,2241211423.3333,746.7648,1555603288.74,722.0149,1397279840.0333,728.3549,1268209381.5333,696.2326,1168866974.3,647.6268,980923922.8,560.2996,817229395.28,509.8384,653989412.875
20150930,000001.SZ,902.0771,937.3346,1031.928,887.4581,951.9536,-49.87650000000008,-5.2394,1499976962.0,16640840570.81,85.994,972.3055,3022977294.0,1096.9395,3590460385.6,1114.9221,3871810301.7,1002.5338,3175457819.6,917.1354,2628786664.3,840.6694,2239542671.6667,739.3272,1542667008.54,716.7506,1395872112.0667,723.8705,1260777014.6,695.5162,1159176689.6333,640.7847,973447810.6333,555.6363,810287074.3067,506.5198,648588121.7
20150831,000001.SZ,951.9536,1049.1268,1117.0621,799.7442,1062.8858,-110.93219999999997,-10.4369,2335236154.0,26673720582.61,85.994,1088.3974,4148969969.0,1203.744,4465832602.2,1113.1055,4049871802.6,989.3383,3135249402.1333,905.3122,2596975561.9,834.8602,2245843229.7333,733.7379,1522426342.64,711.4225,1382572855.6833,719.656,1251352840.4133,695.677,1148014883.8889,634.5036,961950091.9417,551.5309,801941606.44,503.6827,641694927.16
20150731,000001.SZ,1062.8858,1234.0139,1320.8678,1033.6479,1250.3528,-187.46699999999987,-14.9931,5233718766.0,71845562869.8,85.994,1210.2222,4705696270.6667,1237.1734,4750634629.6,1096.2827,3988515495.7,970.6381,3026472453.7333,893.4765,2542351040.9,830.8611,2200619933.4,726.9571,1484327661.16,706.0352,1352128589.0667,714.5945,1235566959.9067,696.9045,1126792794.9222,627.8068,944326485.55,546.9058,787211644.9133,500.4929,630297629.575
20150630,000001.SZ,1250.3528,1318.288,1500.5953,1096.4235,1317.4281,-67.0753000000002,-5.0914,4877954987.0,76725322878.5,85.994,1334.6269,4920069363.6667,1223.4053,3964221131.6,1062.0429,3594761354.2,943.1411,2753041511.8667,880.0354,2361667068.6,820.8732,2069524245.8667,718.3814,1388164835.16,698.799,1276999771.6,707.0294,1180823373.6667,696.1287,1072607906.8667,620.2022,901767369.4,541.8055,753617101.94,496.8413,604399018.025
20150529,000001.SZ,1317.4281,1436.0998,1454.1585,1287.3302,1436.0998,-118.67169999999987,-8.2635,4005415059.0,63975192811.67,85.994,1290.8761,4547166465.0,1171.2912,3607472595.0,1009.838,3231383261.6,901.7061,2502786085.6667,858.0967,2200965504.45,798.5112,1930263580.2667,706.4441,1310664652.62,690.2636,1209011655.7167,695.9306,1129257218.2667,696.9307,1022753583.0222,611.0751,864516719.5167,535.5948,721749949.3333,492.2913,580368507.265
20150430,000001.SZ,1436.0998,1360.4251,1702.6812,1337.2067,1354.4055,81.69429999999988,6.0317,5876838045.0,98955081926.83,85.994,1183.0819,3645911870.6667,1132.9047,4153160217.8,955.3309,2967956536.6,857.2007,2308228757.2,826.9072,2099628129.5,770.0307,1804392451.9333,691.643,1246025009.1,682.1901,1152486624.8333,682.8938,1092352532.0133,694.5194,982575547.7222,601.1826,831811262.75,529.0715,696203731.6733,487.5241,560855044.76
20150331,000001.SZ,1119.1005,996.8876,1179.4964,944.3077,994.0455,125.05500000000006,12.5804,3759246291.0,56154736023.95,71.054,1034.3094,2718369957.0,1022.4671,3633911003.0,882.1354,2469957802.1,805.8349,1974023215.1333,786.0765,1904550130.85,738.0286,1615660195.6667,674.3606,1136733398.2,671.6899,1061485160.3833,668.0498,1026997728.16,690.1839,924950671.1778,590.5659,783398726.825,522.0245,658774119.8067,482.1487,531930681.595
20150227,000001.SZ,994.0455,966.3344,1025.3092,939.3339,989.7822,4.263299999999958,0.4307,1301651276.0,18043554149.66,71.054,1036.441,3709905584.3333,955.3921,3226396361.8,837.3704,2164391365.8,778.9109,1806256511.3333,758.118,1815545355.5,716.4401,1500432633.6333,662.973,1071355938.72,666.0243,1014657034.5,657.1355,983869545.7467,688.8294,890346396.2111,582.5033,752552152.8583,517.0269,636399138.94,478.6694,513676099.49
20150130,000001.SZ,989.7822,1136.1535,1164.5751,963.4922,1125.4954,-135.71320000000003,-12.0581,3094212304.0,45864644346.39,71.054,999.7298,4369552482.6667,900.6805,3225301576.8,803.009,2147451702.0,765.5787,1827482380.9333,737.5217,1804903864.2,700.2888,1466661211.8,654.4312,1055408072.92,664.0407,1003204477.4167,649.3827,970905868.4933,686.2007,881664578.8333,575.5933,742173468.975,512.8358,630805904.7467,475.8987,507846752.705
20141231,000001.SZ,1125.4954,895.2804,1148.2326,858.3323,883.9118,241.58360000000005,27.3312,6733853173.0,96368252435.96,71.054,931.0443,3912039409.6667,848.3848,2855293928.2,766.9136,1950442831.0,753.6985,1732129807.6,725.9961,1706363527.7,685.3688,1372633175.0667,646.4056,1014554365.12,662.0623,963648293.95,643.5988,932233793.0267,683.1774,851981312.8778,568.8148,717146171.7333,508.0496,610738800.4133,473.2241,492871211.29
20141128,000001.SZ,883.9118,792.9626,883.9118,746.067,783.7256,100.18619999999999,12.7833,3280591971.0,36573376770.24,71.054,796.0417,2099480802.3333,777.7571,1782752855.4,719.3488,1385763026.9,724.908,1415117433.4,703.5431,1423408856.65,665.9968,1161420948.4333,637.1162,900684474.14,656.7568,858004493.55,636.2255,846954380.68,677.8845,784581001.8,560.9303,661970639.6917,502.4138,566407133.8933,,459464178.305
20141031,000001.SZ,783.7256,722.6192,806.4629,709.1189,720.4876,63.23799999999994,8.7771,1721673085.0,17797379839.68,71.054,744.1722,1420674832.3333,741.8038,1306004601.2,697.5188,1144079321.2,707.2796,1328096506.8,695.7376,1343828943.3,655.3119,1063964878.0333,631.0859,849113066.3,653.9996,814555276.3167,631.5339,807585643.7733,673.3109,754861888.7,555.2654,635804511.325,498.3123,545759066.9733,,443667416.37
20140930,000001.SZ,720.4876,727.593,756.0146,711.9611,728.3035,-7.815899999999942,-1.0732,1296177351.0,13362077385.47,71.054,740.3827,1303833073.6667,719.3487,1102386369.8,690.6703,1096186586.1,692.36,1345261686.7333,698.1502,1306672152.25,649.0078,1018337775.3,627.9857,824851207.74,651.823,800492381.3,630.3433,789094390.28,669.8976,741299801.3,550.4353,621820490.05,494.7357,534559325.2667,,435808507.385
20140829,000001.SZ,728.3035,770.2254,787.9889,720.4876,772.357,-44.053499999999985,-5.7038,1244174061.0,13119055545.63,71.054,734.9352,1170724190.0,705.3375,1069601827.2,698.0278,1128572783.0,683.1354,1331437960.0,700.2884,1306905691.7,643.7943,992371125.5333,626.1502,813447455.08,655.4819,798359034.8833,631.6069,778824611.9067,667.2093,738222754.8222,546.1219,611491552.05,491.6425,526407113.6667,,430255586.375
20140731,000001.SZ,772.357,704.1451,788.6994,676.4341,704.1451,68.21190000000001,9.6872,1371147809.0,13916497418.58,71.054,715.9842,990526812.3333,685.4424,1045591733.8,706.3554,1170547747.3,685.1999,1323386727.5333,692.8478,1279703739.6,639.984,966553185.1,626.3487,804537334.54,656.4013,795502697.1333,632.2452,770833145.3333,663.1389,732734649.3889,541.8454,601921136.9917,488.7764,518468925.44,,426508826.895
20140630,000001.SZ,704.1451,817.121,841.2794,682.1184,817.121,-112.97590000000002,-13.8261,896850700.0,9288538248.0,71.054,675.3423,910895755.3333,660.9404,988773198.4,698.4835,1231299722.4,678.8051,1303627523.7333,677.3806,1222610409.6,634.1546,926978959.5667,627.5619,789392642.48,654.2047,782106813.35,634.1127,755920463.64,658.0731,725618926.3778,537.4145,590994753.0417,485.8067,509704034.04,,420486199.085
20140530,000001.SZ,671.4505,648.0957,685.4634,631.1635,650.4312,21.019300000000044,3.2316,703581928.0,7956053076.0,58.387,650.2366,986653386.6667,653.2338,982154041.2,690.0176,1339142459.6,680.3822,1356437057.3333,665.9752,1188511392.45,629.3422,907535931.6667,629.6008,779790632.04,652.2354,780378699.9833,636.9448,750567980.24,652.9037,720206898.8556,533.4915,585068003.8417,483.3551,504652890.7667,,416756072.495
20140430,000001.SZ,650.4312,625.9086,677.2892,618.3183,628.828,21.603200000000015,3.4355,1132254638.0,12598445724.0,58.387,643.0355,1114477788.0,661.9918,1089986802.4,678.8657,1466699345.2,691.0841,1374767413.0667,655.975,1168453267.55,625.5239,895380125.3333,631.755,784710168.24,650.5836,787840586.45,642.1578,746856863.16,647.7111,715565114.6111,530.1183,582197434.525,480.9492,500283664.0667,,414546330.72
20140331,000001.SZ,628.828,643.4247,646.928,585.6216,649.8473,-21.019300000000044,-3.2345,1124123594.0,11922078216.0,58.387,648.0957,1024977880.0,690.7182,1187543738.8,672.0344,1462356026.4,698.6054,1386006979.8667,648.9287,1126265966.7,624.046,866835417.1,636.247,774355032.5,648.0014,787768839.1167,646.7263,736521185.8667,642.4937,704610873.1,526.8576,576232061.5917,478.6771,493106043.5267,,410309612.155
20140228,000001.SZ,649.8473,660.9408,729.8375,635.2506,665.6118,-15.764499999999998,-2.3684,1087055132.0,12739154518.0,58.387,676.9,1064518593.3333,727.2685,1295503760.8,685.0787,1462284224.4,695.3163,1357741074.8667,644.5964,1083728347.1,622.2828,838888799.3667,641.092,766289386.54,644.4867,785875001.4167,655.9756,726747082.4933,637.3745,694459973.5444,523.5519,568244802.7917,476.7308,486088964.6,,408651109.785
20140130,000001.SZ,665.6118,707.6504,718.1601,656.8537,715.2408,-49.62900000000002,-6.9388,863754914.0,10088200580.0,58.387,724.9719,1242179989.3333,736.0265,1473826246.4,687.7375,1461054686.4,682.8607,1300556146.6667,639.3208,1049249909.2,620.7885,818587238.0333,644.2384,752452786.88,639.3171,788383475.7167,661.9831,717444905.8267,632.2552,686300816.9667,519.9105,560605666.4667,474.8847,479426583.5133,,405974617.935
20131231,000001.SZ,715.2408,796.3987,820.9212,667.3634,794.0632,-78.82240000000002,-9.9265,1242745734.0,15826572678.0,58.387,773.6278,1508902919.3333,726.8014,1696130878.0,693.9564,1543578565.4,670.2224,1257297176.2,634.2084,1023907656.45,619.3551,806060196.4667,645.2958,748650467.34,633.6035,790241356.4167,667.0538,715136162.3867,627.2999,682576687.2778,516.1106,554532331.9083,473.0781,474382273.7133,,404286391.235
20131129,000001.SZ,794.0632,810.4116,829.0954,756.6955,811.5793,-17.516099999999938,-2.1583,1620039320.0,22018209344.0,58.387,766.4267,1754210194.6667,695.7395,1843411888.0,705.6302,1517157718.4,653.9694,1194608755.9333,628.1765,979413369.9,615.9442,778978741.3333,644.0535,741353540.34,626.6917,778272804.35,670.8131,707164373.1867,621.543,674037712.7,511.8471,544769259.6333,470.8318,467226175.56,,399569703.225
20131031,000001.SZ,811.5793,693.6376,846.0276,672.0344,693.6376,117.94169999999997,17.0034,1663923704.0,21648146076.0,58.387,708.2343,1872623112.0,653.3505,1737168314.0,702.5489,1485238600.4,634.9989,1105840042.6667,616.6776,924270296.8,610.6121,739163346.2,646.9727,732316285.26,620.3337,756761740.3833,670.3251,692501018.4133,614.4905,658737540.3,507.1415,532026581.0,468.172,458860528.7267,,392932775.23
20130930,000001.SZ,693.6376,627.0764,809.2438,620.6538,619.4861,74.15150000000006,11.9698,1978667560.0,24411676594.0,58.387,624.3517,1977698805.3333,642.8889,1629064688.0,679.3401,1388859731.9,617.039,1013136542.5333,606.7982,864555904.0,605.3424,717130751.4,646.4104,720493687.1,616.0738,732259789.3833,669.0731,675951613.9333,607.3741,643521845.4333,502.4972,518809517.3833,465.0496,448010571.6267,,387119694.015
20130830,000001.SZ,619.4861,568.6894,656.8537,561.0991,559.9313,59.5548,10.6361,1975278072.0,20745506934.0,58.387,587.1786,1681083435.3333,639.4484,1448283126.4,656.2778,1213921096.8,607.0855,907724463.4667,601.9901,774818578.15,601.4668,676956262.1667,645.349,692268231.54,614.0549,704913617.5,668.4798,658473715.48,601.432,623478301.4444,498.8932,503175998.725,462.858,435283691.6533,,379673134.565
20130731,000001.SZ,559.9313,572.7765,632.9151,523.7314,582.1184,-22.187099999999987,-3.8114,1979150784.0,19449268470.0,58.387,633.7737,1397125936.0,661.1114,1391026252.8,641.9329,1037880325.3,603.3441,799833249.2667,599.0045,691732667.7,599.8833,624855576.4333,644.679,668625948.06,612.5974,677457928.0167,666.5171,640214965.08,596.2554,603215667.2111,496.0055,487665030.5667,461.0861,422617184.5067,,371878545.965
20130628,000001.SZ,582.1184,1222.0399,1245.3947,533.6572,1225.5431,-643.4247000000001,-52.5012,1088821450.0,14683112280.0,58.387,672.6083,1095662258.6667,715.5209,1190903548.8,633.0843,870207189.9,605.6556,691413863.8667,598.8531,609720515.4,599.543,575229660.8667,644.9272,652068834.7,614.8391,650052566.1667,665.4052,620507424.2133,591.6571,582199086.1889,493.9136,473140721.1583,459.8687,410165491.62,,363233513.365
20130531,000001.SZ,759.2713,672.8178,784.9541,665.5832,676.4351,82.83619999999996,12.246,1123405574.0,22955358976.0,36.173,721.1691,1295719676.6667,751.7473,1233308886.8,625.8231,790175907.0,604.4532,653304291.0667,600.0518,569075112.45,599.0376,555744212.0667,643.1948,652851401.66,618.7248,640671274.8833,664.0241,619579713.7867,586.7762,571388013.5556,491.6122,469309515.6,458.5223,403372100.0933,,360261031.7
20130426,000001.SZ,676.4351,730.6946,756.0157,652.9227,727.8008,-51.36569999999995,-7.0577,1074759752.0,20792674934.0,36.173,745.405,1247430240.0,715.7913,1148654775.8,604.114,705172469.8,594.768,609719642.6667,590.8849,527191086.85,593.3452,553348256.7333,636.3683,650593156.82,619.0065,632694749.7833,658.7267,614604233.76,579.9408,560828089.2889,487.7033,461233888.2667,455.9098,396339874.72,,357827315.555
20130329,000001.SZ,727.8008,829.4469,893.8348,710.4377,831.979,-104.17820000000006,-12.5217,1688993704.0,37767252660.0,36.173,774.3434,1322793036.0,673.1072,979559067.2,590.904,637445132.0,589.504,550330395.4,587.3139,497353513.85,592.8317,552201552.4667,629.6331,653849233.58,622.9396,618993698.6167,653.9267,610017206.9067,574.1565,551416190.2889,484.378,452973174.9667,453.9635,389960204.9067,,357172656.545
